video_id,author,comment,like_count,published_at,type
hFIMNthZ6ow,@Ariandyqa,Mu masuk liga BRI Aja lah,2,2025-05-28T17:07:01Z,parent
hFIMNthZ6ow,@juna-d7x,udah ada mu Madura sama sama klasemen  posisi 15😅,0,2025-05-28T22:19:23Z,reply
hFIMNthZ6ow,@JedaKuliah,Jangan bang nanti degradasi ke liga 2😂,0,2025-05-28T22:21:31Z,reply
hFIMNthZ6ow,@AlisaputraPuutra,Wkwk ngakakak gua liat tim kayak gini kalah sama tim yang baru gabung sehari hhahaha,12,2025-05-28T17:05:31Z,parent
hFIMNthZ6ow,@RumahBapaoAppolo,Kalah mulu MU😂 semangat bursa transfer bel pemain yang bener,1,2025-05-28T17:04:34Z,parent
hFIMNthZ6ow,@gravadzaki,MALAYDES,1,2025-05-28T17:02:23Z,parent
hFIMNthZ6ow,@ussr5047,INDONINDIA,0,2025-05-29T03:53:41Z,reply
hFIMNthZ6ow,@adhityaWahyu2006,Full highlight tapi cuma 2 menit,1,2025-05-28T17:01:34Z,parent
hFIMNthZ6ow,@mahmud_dain1921,Mana Golnya kgak Jelas,0,2025-05-28T17:16:18Z,reply
hFIMNthZ6ow,@WiroSableng-212,cuma karena komersil mu mengalah gila si ini,0,2025-05-28T16:55:52Z,parent
hFIMNthZ6ow,@SantoVisi,Bener2 badut kalah sama tim yg baru d bentuk smggu,0,2025-05-28T16:53:08Z,parent
hFIMNthZ6ow,@uswatunkhasana3197,Wkwkwk sepi😂😂😂,7,2025-05-28T16:48:49Z,parent
hFIMNthZ6ow,@JULIAexjuly,Sepi apanya setadium itukan terbesar buat penonton se Asean jadi kalau se GBK penonton ke setadium ini pasti jadi keliatan sedikit  padahal banyak itu penonton Asean semua yang nonton,0,2025-05-29T04:42:32Z,reply
hFIMNthZ6ow,@uswatunkhasana3197,Sepi soalnya gak laku pertandingan antara rt dan rw😂😂😂​@JULIAexjuly,0,2025-05-29T05:09:37Z,reply
hFIMNthZ6ow,@JULIAexjuly,"Kalau gatau apa apa diem deh setadium ini paling megah dan paling banyak tempat kursi nya se Asean, kalau ga lihat langsung diem ​@@uswatunkhasana3197",0,2025-05-29T06:51:44Z,reply
hFIMNthZ6ow,@PaudrinAlparabi,MU LG kurang kurang nya 😁🤭🤭😊,1,2025-05-28T16:44:55Z,parent
hFIMNthZ6ow,@juna-d7x,coba suruh tanding dgn mu madura😅,0,2025-05-28T22:19:58Z,reply
hFIMNthZ6ow,@mailamalsya7758,Lumayan malik krbagian main😂,9,2025-05-28T16:44:30Z,parent
hFIMNthZ6ow,@mhmdparizz,Malik siapa?,0,2025-05-29T00:18:28Z,reply
hFIMNthZ6ow,@prabawatisriningrum9827,​​@@mhmdparizzMalik Rizaldi yg kepalanya bocor pas lawan Bahrain di Stadion Bahrain,0,2025-05-29T01:32:45Z,reply
hFIMNthZ6ow,@derimaulana2110,Nonton biar tahu ​@@mhmdparizz,0,2025-05-29T03:56:51Z,reply
hFIMNthZ6ow,@hewho6301,​​@@mhmdparizzmalik risaldi pemain indonesia,0,2025-05-29T07:58:45Z,reply
hFIMNthZ6ow,@heroesmagic604,​@@mhmdparizzyang kepalanya diperban pas timnas vs Bahrain di kandang Bahrain,0,2025-05-29T08:31:42Z,reply
hFIMNthZ6ow,@ipanganteng3815,MU = MUmet 😂😂,10,2025-05-28T16:34:50Z,parent
hFIMNthZ6ow,@Banjarnegaraku311,😂,0,2025-05-28T19:30:47Z,reply
hFIMNthZ6ow,@JORDI_AMAT_OFFICIAL,MUNOOB,0,2025-05-29T02:13:50Z,reply
hFIMNthZ6ow,@KenzuKenzuu-h1y,MU ÷ Mumet Utek kee,0,2025-05-29T13:03:26Z,reply
hFIMNthZ6ow,@JuandiJuandi-n6x8c,ada yang main ga dari indo,1,2025-05-28T16:32:53Z,parent
hFIMNthZ6ow,@misbahulfallah_035,"Ada 
Kakang dari persib",1,2025-05-28T16:35:08Z,reply
hFIMNthZ6ow,@PintuAir-i8q,Ada dua,0,2025-05-28T16:40:17Z,reply
hFIMNthZ6ow,@NajwaAisyah-z2l,Anjay garnaco di kantongin kakang...😂😂,0,2025-05-28T18:14:47Z,reply
hFIMNthZ6ow,@prabawatisriningrum9827,​@NajwaAisyah-z2lTau kan skrg knp dia bisa dikantongi Asnawi wkt lawan Argentina 😂,0,2025-05-29T01:57:29Z,reply
hFIMNthZ6ow,@taopikramadhan7001,"MU sekarang ga ada apa apa nya,, beda jaman nya Rooney, ronaldo, van versie",1,2025-05-28T16:32:34Z,parent
hFIMNthZ6ow,@HermanIpoet,MU maeny g serius...😅😅,0,2025-05-28T16:44:22Z,reply
hFIMNthZ6ow,@chendramiarsa1019,​@@HermanIpoetmau SERIUS MAU KAGAK HARUSNYA SI MU TETAP BISA MENANG LAWAN TIM KARBITAN YG BARU DI BENTUK 2 HARI..,0,2025-05-28T21:31:55Z,reply
hFIMNthZ6ow,@prabawatisriningrum9827,​@@HermanIpoetYa kali masa merendahkan harga diri sampe bikin sengaja kalah. Garnacho aja frustasi noh. Bek MU jg sampe narik Jersey Malik 😂,0,2025-05-29T01:43:50Z,reply
hFIMNthZ6ow,@JORDI_AMAT_OFFICIAL,dan Nani,0,2025-05-29T02:14:31Z,reply
hFIMNthZ6ow,@Naslawlt25,Penonton banyak pake jersey emyu pas asean ngegolin pada gembira kan aneh😂,118,2025-05-28T16:31:28Z,parent
hFIMNthZ6ow,@lswh02,nama nya jg friendly match,16,2025-05-28T17:16:40Z,reply
hFIMNthZ6ow,@chanshinbb9859,​@@lswh02kalah sama tim yg baru dibentuk 2 hari 😂,45,2025-05-28T17:19:06Z,reply
hFIMNthZ6ow,@EgiSolehudin-v4v,"Kan netral njing namaya friendly match mblokk ,kalo misal Liverpool vs mu wajar staaan",0,2025-05-28T18:02:28Z,reply
hFIMNthZ6ow,@yuki-m5j2m,bagus lah buat mengormati tamu kalo pun mu cetak gol juga suporter ikut senang,5,2025-05-28T18:40:24Z,reply
hFIMNthZ6ow,@dtendaz_kreatif,Ya iyalah mana ada Jersey Asean allstar dijual kan,15,2025-05-28T19:23:00Z,reply
hFIMNthZ6ow,@SejahteraYanindo,Stadion nya lebih megah dari GBK ya,2,2025-05-28T16:30:09Z,parent
hFIMNthZ6ow,@budichen8465,"GBK dibangun 1960
Bukit Jalil 1995",3,2025-05-28T17:23:53Z,reply
hFIMNthZ6ow,@chendramiarsa1019,"Kapasitas juga gedean BUKIT JALIL 
BUKIT JALIL 85.000 
GBK 77.000",1,2025-05-28T21:29:15Z,reply
hFIMNthZ6ow,@Sukrim-vu8ms,tapi kualitas rumput dan siaran bagaikan bumi dan langit😄,2,2025-05-28T22:28:20Z,reply
hFIMNthZ6ow,@budichen8465,​@@Sukrim-vu8mssama aja.bukit Jalil itu rumputnya kemaren2 juga parah.klo siaran bedalah klo pertandingan internasional sama lokal.,0,2025-05-29T02:39:01Z,reply
hFIMNthZ6ow,@ardeeprince,MU? 😅,1,2025-05-28T16:16:56Z,parent
hFIMNthZ6ow,@anharfirmansyah640,Jelek hasil vidionya,0,2025-05-28T16:16:21Z,parent
hFIMNthZ6ow,@dxmediareborn6622,Emyu suruh lawan PSS dulu aja,1,2025-05-28T16:13:01Z,parent
hFIMNthZ6ow,@theoganteng8331,Skuad seadanya aja mu masih kalh,0,2025-05-28T16:11:02Z,parent
hFIMNthZ6ow,@LaguViralChannel-jj5ky,Manchester United has fallen,1,2025-05-28T16:10:04Z,parent
hFIMNthZ6ow,@Kudaliar12341,🤣🤣🤣🤣🤣,0,2025-05-28T16:09:47Z,parent
hFIMNthZ6ow,@kesepianini,"karma klub aib inggris,, ngimpi lu bangkit kayak dulu. badut liga,, badut eropa ucl. 😂😂😂",0,2025-05-28T16:04:41Z,parent
hFIMNthZ6ow,@Rexxiikebelethedon,mau jadi apa mu nih😂,4,2025-05-28T16:02:06Z,parent
hFIMNthZ6ow,@fattahlezmana5772,Badut EPL 😀,0,2025-05-28T15:52:57Z,parent
hFIMNthZ6ow,@ExAnonim-d1z,"Hasil Pertandingan,,Bagi jatah hasil uang tiket, management MU,AFF Dan FAM..Mudah Mudahan Gak Rugi😂😂😂😂",3,2025-05-28T15:51:23Z,parent
hFIMNthZ6ow,@Blackmuzik-l3w,Hati lu busuk la bab....😂😂😂,2,2025-05-28T16:32:55Z,reply
hFIMNthZ6ow,@HermanIpoet,Rugi yg nonton g pnuh ky timnas maen...😅,2,2025-05-28T16:45:18Z,reply
hFIMNthZ6ow,@Blackmuzik-l3w,​@@HermanIpoetkesian MU gak mahu main di indon.. Sebabnya yg nonton monyet² lembu² bab..²   lembu² anji... semuanya yg ada dlm ZOO.. 😂😂😂😂😂,0,2025-05-28T17:05:22Z,reply
hFIMNthZ6ow,@prabawatisriningrum9827,"​@@HermanIpoetIyaa Anjay, zuzur gw ekspektasi gw masih penuh lah minimal gak sepi- sepi amet. Lah ini sepi amet yak 😂",0,2025-05-28T17:59:27Z,reply
hFIMNthZ6ow,@M.ZidaAlfanniam,Mantap min😊,1,2025-05-28T15:47:28Z,parent
hFIMNthZ6ow,@SundaariDaniatti,"Nggak nyangka, cuma main sebentar di 𝓓𝓞ℛ𝓐77 langsung dapet hasil yang luar biasa! 🍹",0,2025-05-28T15:39:38Z,parent
hFIMNthZ6ow,@SitommpulRarass,𝓓𝓞ℛ𝓐77emang is the best! JP-nya bikin mata terbelalak! 🐏,1,2025-05-28T15:39:37Z,parent
hFIMNthZ6ow,@KeisshaOcttavia,"Awalnya hanya iseng-iseng mencoba bermain 𝓓𝓞ℛ𝓐77,eh ternyata malah menjadi seorang ahli, rezeki pun datang terus menerus tanpa henti! 🐎",0,2025-05-28T15:39:34Z,parent
hFIMNthZ6ow,@SaaraaSiskka,Akhirnya bisa dapet menang besar di 𝓓𝓞ℛ𝓐77-setelah lama penasaran! 🏣,0,2025-05-28T15:39:32Z,parent
hFIMNthZ6ow,@TraciCcelia,Hasil dari 𝓓𝓞ℛ𝓐77 membuat saya merasa lebih leluasa dalam mengelola keuangan. 😚,0,2025-05-28T15:39:29Z,parent
hFIMNthZ6ow,@RosniDestti,"Dengan 𝓓𝓞ℛ𝓐77 saya sukses, dari tukang becak jadi pengusaha transportasi. 🎼",0,2025-05-28T15:39:29Z,parent
hFIMNthZ6ow,@OltaaFeloora,"Dengan 𝓓𝓞ℛ𝓐77 saya sukses, dari tukang becak jadi pengusaha transportasi. 🎼",0,2025-05-28T15:39:29Z,parent
hFIMNthZ6ow,@SaallyPhylliss,Hasil dari 𝓓𝓞ℛ𝓐77 membuktikan saya bisa beralih dari tukang jahit jadi pemilik butik. 🥍,0,2025-05-28T15:39:28Z,parent
NYS5HSUVdz8,@sepring368,Alhamdulillah selamat berkarya salam dari VLog Keluarga Arsyla,0,2025-05-31T09:43:03Z,parent
NYS5HSUVdz8,@Hirogebra,"It's just a friendly game, I know, but the way they conceded that goal a recurring problem at the United defence throughout the season: poor organisation and coordination.",0,2025-05-31T09:39:18Z,parent
NYS5HSUVdz8,@AgzamXklmurodov,MYU go out,0,2025-05-31T09:38:23Z,parent
NYS5HSUVdz8,@p3tergri1ff,"it can't go on like this much longer can it?

it can.",0,2025-05-31T09:33:27Z,parent
NYS5HSUVdz8,@KmGOAT-d4w,Mg  Mg  Lwin..best,0,2025-05-31T09:12:00Z,parent
NYS5HSUVdz8,@ihsanramandasaputra2328,Congratulation ASEAN All Star🇮🇩🇲🇾🇹🇭🇻🇳🇲🇲🇵🇭🇸🇬🇭🇲🇱🇦🇹🇱🇰🇭.   From 🇮🇩,0,2025-05-31T09:09:53Z,parent
NYS5HSUVdz8,@fachrulfuadri5553,Bisa ae... MU... Biar seruuuu,0,2025-05-31T09:09:20Z,parent
NYS5HSUVdz8,@honakacut,MU they were too subjective with this match,0,2025-05-31T09:08:25Z,parent
NYS5HSUVdz8,@HighPorte,An insult to dogshit.,1,2025-05-31T09:07:20Z,parent
NYS5HSUVdz8,@hellodiamond,"미얀마 선수의 골은 훌륭했다.
부끄러운 영상이지만  공개해 주신 맨체스터 유나이티드의 영상 제작자도 경의를 표합니다.",0,2025-05-31T08:56:30Z,parent
NYS5HSUVdz8,@djuneardysaputra6110,LOL,0,2025-05-31T08:15:47Z,parent
NYS5HSUVdz8,@Nizzgaminecraft,Mg Mg Lwin🔥,0,2025-05-31T07:04:23Z,parent
NYS5HSUVdz8,@Xavie2309,I think some of us would appreciate if this channel didn’t show the score on the thumbnail,0,2025-05-31T06:44:51Z,parent
NYS5HSUVdz8,@AhfiymuhdAhfiykehafiy,HAHAHAHAHAHH😂😂😂😂,1,2025-05-31T06:27:44Z,parent
NYS5HSUVdz8,@SH-nz4yi,"Finally, something to be proud of my country, Myanmar.",2,2025-05-31T06:25:13Z,parent
NYS5HSUVdz8,@raksitatheepan3919,please buy marcus thuram to striker to remplace hojlund,1,2025-05-31T06:23:41Z,parent
NYS5HSUVdz8,@MuhamadArdiansyah_,"Oh, how come a big club can lose to a newly created team, next time it'll be a better way to play. 😄",0,2025-05-31T06:22:09Z,parent
NYS5HSUVdz8,@htinaungmyohan9368,"Congratulations ,Mg Mg lwin and Asean All stars.",0,2025-05-31T06:19:47Z,parent
NYS5HSUVdz8,@NguyetNguyen-jb7zv,AAS belike:ez,0,2025-05-31T06:10:30Z,parent
NYS5HSUVdz8,@NurlitaArum,"Parah banget, 100 ribu tembus 10jt. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. no debat",0,2025-05-31T06:07:07Z,parent
NYS5HSUVdz8,@AcihSiagian,"Speechless, 100 ribu tembus 10jt. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. parah sih",0,2025-05-31T06:06:15Z,parent
NYS5HSUVdz8,@DienaLucky,"Parah banget, modal 100rb tembus 10jt. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. top banget",0,2025-05-31T06:05:29Z,parent
NYS5HSUVdz8,@LennyZainab,"Seriusan?, 100rb cair 10jt. makin cinta ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,.",0,2025-05-31T06:01:39Z,parent
NYS5HSUVdz8,@AstutiAnna-r5y,"Gak nyangka, 100 ribu tembus 10jt. percaya ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,.",0,2025-05-31T06:00:49Z,parent
NYS5HSUVdz8,@MilaFitri-g5w,"Parah banget, depo kecil jadi gede. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. no debat",0,2025-05-31T06:00:43Z,parent
NYS5HSUVdz8,@AdilaSukma-q8v,"Mantap banget, 100 ribu tembus 10jt. makin cinta ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,.",0,2025-05-31T06:00:11Z,parent
NYS5HSUVdz8,@SeptianMagdalena,"Seriusan?, 100 ribu tembus 10jt. berkat ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,.",0,2025-05-31T05:59:55Z,parent
NYS5HSUVdz8,@NanaChristina-k8p,"Parah banget, 100rb balik 10 juta. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. no debat",0,2025-05-31T05:57:06Z,parent
NYS5HSUVdz8,@YunitaFauzan-n1c,"Auto tajir, modal receh jadi sultan. makin cinta ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,.",0,2025-05-31T05:56:15Z,parent
NYS5HSUVdz8,@KartikaDwi-v2m,"Seriusan?, modal 100rb tembus 10jt. berkat ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,.",0,2025-05-31T05:56:04Z,parent
NYS5HSUVdz8,@OliviaAdelia-t8o,"Gila sih, 100rb balik 10 juta. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. parah sih",0,2025-05-31T05:55:42Z,parent
NYS5HSUVdz8,@AuliaAyuningtyas-b4h,"Mantap banget, 100rb cair 10jt. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. mantap",0,2025-05-31T05:55:25Z,parent
NYS5HSUVdz8,@nayansulong3929,Imagine if real Asean All STARS played.. what a game.,0,2025-05-31T05:55:06Z,parent
NYS5HSUVdz8,@DaraWibisono,"Gila sih, 100rb balik 10 juta. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. mantap",0,2025-05-31T05:55:02Z,parent
NYS5HSUVdz8,@WibowoUlfah,"Parah banget, 100k doang jadi 10jt. berkat ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,.",0,2025-05-31T05:54:49Z,parent
NYS5HSUVdz8,@NidaKinanti,"Gokil sih, 100rb cair 10jt. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. emang beda",0,2025-05-31T05:54:31Z,parent
NYS5HSUVdz8,@SatriaPutih-i8l,Indonesia vs Manchester united ❤,0,2025-05-31T05:51:23Z,parent
NYS5HSUVdz8,@SatriaPutih-i8l,Congratulation for Asean AllStar and Mancester United too...,0,2025-05-31T05:48:33Z,parent
NYS5HSUVdz8,@prasashary3220,bot,0,2025-05-31T05:38:40Z,parent
NYS5HSUVdz8,@huyrayxedien,Vn in the namber 1,0,2025-05-31T05:36:57Z,parent
NYS5HSUVdz8,@JACKPO00T99,Mu 😂😂😂😂😂😂😂😂😂😂😂,0,2025-05-31T05:14:35Z,parent
NYS5HSUVdz8,@madebyharris43,Poor united,0,2025-05-31T05:12:54Z,parent
NYS5HSUVdz8,@MiKage-SKET,"Hina bet hina, kalah sama Asean all-stars lapis ke 3 😂",0,2025-05-31T05:01:28Z,parent
NYS5HSUVdz8,@ElihDiah,"Asli ngakak, cuma 100rb bisa 10 juta. berkat ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,.",0,2025-05-31T04:55:34Z,parent
NYS5HSUVdz8,@NindyKusuma-f5i,"Seriusan?, 100k doang jadi 10jt. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. top banget",0,2025-05-31T04:55:19Z,parent
NYS5HSUVdz8,@WidiYani-c5g,"Seriusan?, depo kecil jadi gede. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. gila banget",0,2025-05-31T04:54:25Z,parent
NYS5HSUVdz8,@RumaisaRyska,"Ga ngerti lagi, modal receh jadi sultan. berkat ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,.",0,2025-05-31T04:54:19Z,parent
NYS5HSUVdz8,@MiaNani-u9x,"Gokil sih, 100rb cair 10jt. makin cinta ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,.",0,2025-05-31T04:54:13Z,parent
NYS5HSUVdz8,@YulitaDevi-u4j,"Seriusan?, modal receh jadi sultan. cuma di ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,.",0,2025-05-31T04:51:50Z,parent
NYS5HSUVdz8,@AnggraeniLinda-r7b,"Ga ngerti lagi, 100 ribu tembus 10jt. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. parah sih",0,2025-05-31T04:51:21Z,parent
NYS5HSUVdz8,@destariot4709,it's not asean all star but asean avaliable 😅,0,2025-05-31T04:51:04Z,parent
NYS5HSUVdz8,@ErlinaMarisa,"Auto tajir, modal receh jadi sultan. makin cinta ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,.",0,2025-05-31T04:50:54Z,parent
NYS5HSUVdz8,@YasminSyaiful,"Speechless, depo 100 ribu jadi 10 juta. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. no debat",0,2025-05-31T04:50:48Z,parent
NYS5HSUVdz8,@EfriChristine,"Gila sih, 100rb balik 10 juta. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. parah sih",0,2025-05-31T04:50:37Z,parent
NYS5HSUVdz8,@ZuwainahHasibuan,"Speechless, modal receh jadi sultan. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. mantap",0,2025-05-31T04:50:31Z,parent
NYS5HSUVdz8,@AmandaDewi-m8q,"Parah banget, 100rb cuan 10 juta. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. top banget",0,2025-05-31T04:50:02Z,parent
NYS5HSUVdz8,@ManurungDarmi,"Seriusan?, 100rb cair 10jt. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. emang beda",0,2025-05-31T04:48:00Z,parent
NYS5HSUVdz8,@NoviInong-r2w,"Seriusan?, 100k doang jadi 10jt. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. parah sih",0,2025-05-31T04:47:49Z,parent
NYS5HSUVdz8,@FikriKumala,"Auto tajir, modal receh jadi sultan. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. top banget",0,2025-05-31T04:47:12Z,parent
NYS5HSUVdz8,@WardhaniSaraswati,"Gak nyangka, depo kecil jadi gede. berkat ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,.",0,2025-05-31T04:46:45Z,parent
NYS5HSUVdz8,@TyaYenni,"Gak nyangka, 100 ribu tembus 10jt. cuma di ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,.",0,2025-05-31T04:46:39Z,parent
NYS5HSUVdz8,@ShafaAgustini,"Gila sih, 100rb balik 10 juta. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. top banget",0,2025-05-31T04:46:13Z,parent
NYS5HSUVdz8,@WidhiSabrina,"Parah banget, 100rb cuan 10 juta. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. top banget",0,2025-05-31T04:45:18Z,parent
NYS5HSUVdz8,@AnandaSyamsul-k9v,"Asli ngakak, modal 100rb tembus 10jt. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. gila banget",0,2025-05-31T04:44:34Z,parent
NYS5HSUVdz8,@AnggitaEka-q8q,"Auto tajir, modal receh jadi sultan. cuma di ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,.",0,2025-05-31T04:44:00Z,parent
NYS5HSUVdz8,@IdaHapsari-b5w,"Gila sih, 100rb cair 10jt. percaya ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,.",0,2025-05-31T04:42:35Z,parent
NYS5HSUVdz8,@SakinahEny,"Parah banget, cuma 100rb bisa 10 juta. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. no debat",0,2025-05-31T04:41:58Z,parent
NYS5HSUVdz8,@TyasLiza,"Seriusan?, 100rb cair 10jt. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. gila banget",0,2025-05-31T04:41:52Z,parent
NYS5HSUVdz8,@AnandaKarina-u4l,"Asli ngakak, modal 100rb tembus 10jt. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. parah sih",0,2025-05-31T04:41:31Z,parent
NYS5HSUVdz8,@WardaniSilvia,"Asli ngakak, cuma 100rb bisa 10 juta. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. gila banget",0,2025-05-31T04:40:40Z,parent
NYS5HSUVdz8,@sashsmarisa8171,What 1-0😂,0,2025-05-31T04:39:04Z,parent
NYS5HSUVdz8,@TeguhHana-u6o,"Gak nyangka, depo 100 ribu jadi 10 juta. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. top banget",0,2025-05-31T04:38:52Z,parent
NYS5HSUVdz8,@OliviaAdelia-t8o,"Gokil sih, 100rb cair 10jt. makin cinta ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,.",0,2025-05-31T04:38:30Z,parent
NYS5HSUVdz8,@InaAndina-v5q,"Seriusan?, modal receh jadi sultan. percaya ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,.",0,2025-05-31T04:38:19Z,parent
NYS5HSUVdz8,@GraciaHenny,"Speechless, depo 100 ribu jadi 10 juta. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. no debat",0,2025-05-31T04:38:08Z,parent
NYS5HSUVdz8,@AyuKirana-f8o,"Gokil sih, 100rb balik 10 juta. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. mantap",0,2025-05-31T04:37:40Z,parent
NYS5HSUVdz8,@RiskaAnanda-x7s,"Gak nyangka, 100k doang jadi 10jt. ..,,𝑩𝑶𝑺𝑺𝑾𝑫.,.,. top banget",0,2025-05-31T04:37:11Z,parent
NYS5HSUVdz8,@AyuYulianti-c9w,"Asli ngakak, 100rb balik 10 juta. percaya ..,,⚡✳⚧⚧↩⚪️.,.,.",0,2025-05-31T04:37:01Z,parent
NYS5HSUVdz8,@ginanjarrahmatsantosa5797,😂😂😂,0,2025-05-31T04:36:27Z,parent
NYS5HSUVdz8,@Pukisc0,Shin Tae Young coach Man Utd,0,2025-05-31T04:24:47Z,parent
NYS5HSUVdz8,@NamLe-c9p6z,Mang real Madrid đến đây 😂,0,2025-05-31T04:21:28Z,parent
NYS5HSUVdz8,@arifwidodoo7933,You know ASEAN all star number 16,0,2025-05-31T03:58:43Z,parent
NYS5HSUVdz8,@CaptainGerrard,🤭🤭🤭🤭🤭,0,2025-05-31T03:27:48Z,parent
NYS5HSUVdz8,@Snow-ju1rq,Titik terendah MU dibobol orang Myanmar yang timnya baru dibentuk dan latihan cuman 2 kali Wkwkwkw.,0,2025-05-31T03:24:09Z,parent
NYS5HSUVdz8,@ZEROHERO-b9y,MG MG LWIN❤❤❤❤🇲🇲🇲🇲🇲🇲,0,2025-05-31T03:09:54Z,parent
NYS5HSUVdz8,@tidaktahuchannel1024,Never 😂,0,2025-05-31T03:03:10Z,parent
NYS5HSUVdz8,@Rip_indra-oo9fc,Mũ chicken,0,2025-05-31T02:49:08Z,parent
NYS5HSUVdz8,@bzmusicproduction9859,Sell Hojlund and Garnacho Call Mg Mg Lwin,1,2025-05-31T02:45:55Z,parent
NYS5HSUVdz8,@ayanshandfriends,How did Man U lose 😅,0,2025-05-31T02:34:41Z,parent
NYS5HSUVdz8,@ainaayra-u9i,Asean lebih keras ya ...😂😂😂😂😂😂,0,2025-05-31T02:32:46Z,parent
NYS5HSUVdz8,@fernandofa7585,Ahahah😂,1,2025-05-31T02:11:57Z,parent
NYS5HSUVdz8,@fandyachmad7316,"Suporter united Malaysia sepi amat beda jauh sama Indonesia, MU salah pilih tempat 😅",1,2025-05-31T02:02:28Z,parent
NYS5HSUVdz8,@WindowsXP-e6p,Negara terorist bahaya,2,2025-05-31T02:11:36Z,reply
NYS5HSUVdz8,@ardentblue7493,gak salah tempat.. maskapai malaysia airlines kan sponsor utama MU.. maskapai indondesh Garuda diambang bankrupsi.. gak ada dana untuk sponsor tim sukan bertaraf dunia,1,2025-05-31T02:45:53Z,reply
NYS5HSUVdz8,@ardentblue7493,liat aja stadium Bukit Jalil di Malaysia ini fasilitasnya bertaraf dunia.. GBK di Indondesh fasilitasnya sungguh jorok,1,2025-05-31T02:48:23Z,reply
NYS5HSUVdz8,@BangMessi-z5p,@@ardentblue7493 bertaraf dunia tapi gak main di world cup buat apa ,0,2025-05-31T05:35:08Z,reply
NYS5HSUVdz8,@ardentblue7493,​@@BangMessi-z5p tim indondesh stadium jorok dan tak main di world cup juga.. lagi teruk,2,2025-05-31T06:37:35Z,reply
NYS5HSUVdz8,@rafieekawildan9576,MG MG > Garnacho,0,2025-05-31T01:57:50Z,parent
NYS5HSUVdz8,@jnrrmdnsyh4627,Gue kesini cuma baca komen,0,2025-05-31T01:33:42Z,parent
NYS5HSUVdz8,@Singsingsingbro,マンチェスター・ユナイテッドはプレミアリーグではなく東南アジアリーグに属するのが適当だ。,0,2025-05-31T01:31:38Z,parent
NYS5HSUVdz8,@bonaventuraenrico2240,The stupid devil,0,2025-05-31T01:28:55Z,parent
NYS5HSUVdz8,@victorcamargo5190,BRUTAL,0,2025-05-31T01:25:05Z,parent
NYS5HSUVdz8,@gegongenggong,Shameful,1,2025-05-31T01:15:26Z,parent
NYS5HSUVdz8,@encikidrus,History created,0,2025-05-31T01:06:22Z,parent
